user_id,product_id,user_product_purchase_count,user_product_reorder_ratio,user_product_days_since_last_purchase,user_total_orders,user_reorder_ratio,user_avg_basket_size,user_mean_days_between_orders,user_days_since_last_order,log_user_total_orders
57096,34955,1,0.0,16.0,30,0.4888889,16.5,12.664543,13.0,3.4339872044851463
154874,28289,1,0.0,21.0,13,0.35664335,11.0,13.143885,0.0,2.639057329615259
92094,39162,2,0.5,30.0,7,0.35897437,5.571429,20.321428,30.0,2.079441541679836
149887,28842,1,0.0,30.0,4,0.23076923,13.0,24.534883,5.0,1.6094379124341005
35719,31404,3,0.6666667,1.0,71,0.7713951,12.014085,5.4351416,4.0,4.276666119016055
78189,47626,1,0.0,10.0,15,0.37974682,10.533334,17.866198,5.0,2.772588722239781
183058,33735,2,0.5,26.0,15,0.28169015,9.466666,16.565891,29.0,2.772588722239781
36762,19625,2,0.5,30.0,10,0.4820144,13.9,23.533333,25.0,2.3978952727983707
20207,38182,1,0.0,30.0,11,0.5467626,12.636364,18.786884,6.0,2.4849066497880004
162550,22343,1,0.0,,5,0.22222222,1.8,25.4,30.0,1.791759469228055
66056,16521,1,0.0,3.0,24,0.74539876,13.583333,5.3504825,3.0,3.218875824868201
69082,20345,1,0.0,23.0,17,0.50541514,16.294117,15.496183,5.0,2.8903717578961645
156146,16462,1,0.0,0.0,40,0.6343874,12.65,10.002062,28.0,3.713572066704308
74984,13629,1,0.0,18.0,5,0.07017544,11.4,24.708334,18.0,1.791759469228055
191825,24762,1,0.0,3.0,52,0.66573817,6.9038463,3.816384,1.0,3.970291913552122
165076,21999,4,0.75,3.0,63,0.8144078,13.0,6.264411,4.0,4.158883083359672
76081,40215,2,0.5,30.0,15,0.3594306,18.733334,15.827868,11.0,2.772588722239781
15071,33472,1,0.0,1.0,79,0.5583039,7.164557,4.5128675,9.0,4.382026634673881
86139,11933,1,0.0,7.0,11,0.39473686,20.727272,13.282178,1.0,2.4849066497880004
149143,37065,3,0.6666667,10.0,30,0.70394737,20.266666,12.013913,7.0,3.4339872044851463
43246,30489,8,0.875,20.0,22,0.5176471,7.7272725,14.540373,20.0,3.1354942159291497
160078,28928,2,0.5,9.0,37,0.57342654,11.594595,6.881188,7.0,3.6375861597263857
113872,2326,10,0.9,8.0,61,0.85757345,21.754099,6.584604,5.0,4.127134385045092
28362,27845,1,0.0,26.0,24,0.70317,14.458333,15.111782,4.0,3.218875824868201
94408,6141,1,0.0,6.0,7,0.33846155,9.285714,16.574074,6.0,2.079441541679836
166421,16965,1,0.0,4.0,8,0.29801324,18.875,25.50376,23.0,2.19722457733622
193438,5212,1,0.0,18.0,16,0.6948052,19.25,7.7010307,3.0,2.833213344056216
53202,22935,6,0.8333333,12.0,7,0.40677965,8.428572,23.150944,12.0,2.079441541679836
63701,17122,7,0.85714287,4.0,34,0.83255816,6.3235292,9.447619,7.0,3.555348061489413
99308,40900,1,0.0,16.0,16,0.4680851,5.875,18.6625,30.0,2.833213344056216
110746,32784,1,0.0,2.0,30,0.60554373,15.633333,10.310962,2.0,3.4339872044851463
91905,24497,1,0.0,20.0,28,0.7120419,13.642858,10.576819,16.0,3.367295829986474
21718,10421,1,0.0,7.0,14,0.23497267,13.071428,14.921212,5.0,2.70805020110221
131153,23854,1,0.0,27.0,6,0.31111112,7.5,26.214285,30.0,1.9459101490553128
126980,23769,1,0.0,3.0,69,0.71130955,4.869565,5.554217,5.0,4.248495242049359
165846,10082,1,0.0,9.0,14,0.43661973,15.214286,12.720812,6.0,2.70805020110221
2422,21137,2,0.5,5.0,11,0.39473686,10.363636,8.2952385,4.0,2.4849066497880004
36538,2361,1,0.0,5.0,31,0.5220339,9.5161295,11.08421,6.0,3.4657359027997265
156577,31553,1,0.0,22.0,16,0.71710527,9.5,19.95105,9.0,2.833213344056216
58330,18027,1,0.0,27.0,3,0.17721519,26.333334,26.142857,27.0,1.3862943611198906
84623,33298,2,0.5,1.0,68,0.75086206,17.058823,5.6376305,18.0,4.23410650459726
74170,21936,2,0.5,3.0,38,0.5597148,14.763158,7.3622923,8.0,3.6635616461296463
193557,25087,1,0.0,6.0,67,0.8006644,13.477612,6.384181,7.0,4.219507705176107
160911,16797,1,0.0,8.0,55,0.6556604,7.7090907,6.137019,2.0,4.02535169073515
76635,38051,1,0.0,6.0,8,0.20930232,10.75,5.5064936,26.0,2.19722457733622
87124,24362,1,0.0,24.0,13,0.3448276,2.2307692,18.23077,30.0,2.639057329615259
25804,11875,1,0.0,21.0,3,0.3263158,31.666666,14.945206,8.0,1.3862943611198906
41993,39303,8,0.875,15.0,9,0.6557377,6.7777777,15.18868,15.0,2.302585092994046
145390,35725,1,0.0,6.0,36,0.7451923,17.333334,6.0066333,6.0,3.610917912644224
26748,44449,2,0.5,7.0,18,0.49593496,6.8333335,16.598291,8.0,2.9444389791664403
164359,24964,1,0.0,,38,0.5638766,11.947369,9.347727,14.0,3.6635616461296463
82776,17794,3,0.6666667,30.0,7,0.3253012,11.857142,22.042253,1.0,2.079441541679836
105455,30148,1,0.0,4.0,61,0.7255763,14.934426,6.145089,4.0,4.127134385045092
156595,10017,2,0.5,5.0,20,0.47933885,12.1,10.580087,8.0,3.044522437723423
68897,40047,3,0.6666667,20.0,26,0.61875,12.307693,11.32381,9.0,3.295836866004329
139464,27845,29,0.9655172,7.0,43,0.7632509,6.581395,8.469534,6.0,3.784189633918261
132964,27423,3,0.6666667,13.0,6,0.6086956,7.6666665,12.317073,13.0,1.9459101490553128
148453,3456,1,0.0,20.0,22,0.39370078,11.545455,13.241667,6.0,3.1354942159291497
13530,14183,1,0.0,7.0,38,0.67919075,18.210526,7.3687315,4.0,3.6635616461296463
196201,45368,1,0.0,5.0,41,0.5924051,9.634147,9.792308,8.0,3.737669618283368
96173,24852,5,0.8,10.0,6,0.3,13.333333,10.869565,4.0,1.9459101490553128
128789,26096,2,0.5,3.0,15,0.42281878,9.933333,16.036232,30.0,2.772588722239781
133158,28993,2,0.5,4.0,45,0.85240966,7.3777776,7.259146,4.0,3.828641396489095
67523,11381,1,0.0,,23,0.6376812,18.0,11.943299,9.0,3.1780538303479458
169676,13176,10,0.9,30.0,12,0.75739646,14.083333,23.38562,30.0,2.5649493574615367
165191,25346,1,0.0,9.0,8,0.4214876,15.125,7.5333333,0.0,2.19722457733622
50876,49683,2,0.5,7.0,40,0.61210763,11.15,7.9407744,5.0,3.713572066704308
10235,40174,2,0.5,6.0,25,0.5422222,9.0,6.568807,4.0,3.258096538021482
162659,16797,1,0.0,9.0,18,0.44827586,9.666667,5.491018,1.0,2.9444389791664403
84209,33647,2,0.5,25.0,10,0.5647059,17.0,17.006289,25.0,2.3978952727983707
117634,33984,1,0.0,4.0,45,0.73139745,12.244445,8.047794,7.0,3.828641396489095
186198,48988,1,0.0,8.0,23,0.65768194,16.130434,15.144847,13.0,3.1780538303479458
47691,41596,5,0.8,2.0,13,0.42519686,9.769231,10.076271,16.0,2.639057329615259
58923,34050,1,0.0,17.0,7,0.4,11.428572,16.378378,15.0,2.079441541679836
189451,34457,2,0.5,30.0,22,0.57978725,8.545455,12.502857,15.0,3.1354942159291497
126936,47993,1,0.0,5.0,20,0.5833333,4.8,13.043956,2.0,3.044522437723423
91906,38300,1,0.0,25.0,16,0.6415094,3.3125,19.44898,10.0,2.833213344056216
72398,24283,1,0.0,23.0,22,0.470024,18.954546,13.620254,10.0,3.1354942159291497
104059,15599,1,0.0,3.0,15,0.39732143,14.933333,15.44976,10.0,2.772588722239781
201702,47119,3,0.6666667,7.0,5,0.2682927,8.2,8.121212,7.0,1.791759469228055
199972,21137,5,0.8,10.0,9,0.4722222,8.0,17.265625,12.0,2.302585092994046
185742,25879,2,0.5,18.0,12,0.38626608,19.416666,19.82587,10.0,2.5649493574615367
143235,47209,1,0.0,3.0,19,0.5555556,4.736842,9.611765,10.0,2.995732273553991
157260,42701,9,0.8888889,2.0,89,0.6876533,13.741573,4.3777037,2.0,4.499809670330265
183687,43632,1,0.0,13.0,24,0.56647396,14.416667,7.5263157,9.0,3.218875824868201
197434,37067,3,0.6666667,30.0,11,0.31578946,8.636364,8.88764,4.0,2.4849066497880004
64371,13984,1,0.0,6.0,29,0.619403,9.24138,9.480916,1.0,3.4011973816621555
184154,21872,1,0.0,1.0,16,0.4509804,3.1875,15.102041,27.0,2.833213344056216
136926,24622,1,0.0,,7,0.23076923,18.571428,19.075472,30.0,2.079441541679836
68781,13506,1,0.0,30.0,5,0.1627907,8.6,24.9,30.0,1.791759469228055
164752,21137,4,0.75,7.0,40,0.72843,17.675,8.898108,9.0,3.713572066704308
187222,1481,1,0.0,27.0,26,0.48943663,10.923077,13.043796,8.0,3.295836866004329
191920,47865,1,0.0,26.0,5,0.3773585,10.6,13.236842,13.0,1.791759469228055
58040,44533,1,0.0,0.0,99,0.6128527,6.4444447,2.22293,2.0,4.605170185988092
191007,9284,1,0.0,14.0,53,0.65647924,15.433962,7.2997513,2.0,3.9889840465642745
103338,42625,1,0.0,11.0,6,0.12820514,6.5,15.433333,30.0,1.9459101490553128
98568,5460,3,0.6666667,12.0,11,0.48920864,12.636364,10.310078,7.0,2.4849066497880004
26340,21938,19,0.94736844,7.0,43,0.79432625,9.83721,5.983092,7.0,3.784189633918261
83222,14666,2,0.5,2.0,99,0.7457143,7.070707,2.8972504,1.0,4.605170185988092
90512,26369,1,0.0,13.0,22,0.5816619,15.863636,11.638037,8.0,3.1354942159291497
3660,43789,1,0.0,16.0,34,0.566787,8.1470585,10.101503,5.0,3.555348061489413
147980,31557,1,0.0,17.0,42,0.6025281,16.952381,8.883853,8.0,3.7612001156935615
30874,47958,4,0.75,5.0,51,0.8907882,20.647058,7.343474,8.0,3.951243718581428
74519,12872,1,0.0,,6,0.5217391,7.6666665,16.5,14.0,1.9459101490553128
168486,18918,1,0.0,,6,0.34146342,6.8333335,16.77143,14.0,1.9459101490553128
26156,35898,1,0.0,6.0,19,0.6751592,8.263158,7.4615383,6.0,2.995732273553991
77918,35998,1,0.0,24.0,9,0.094339624,5.888889,9.64,4.0,2.302585092994046
14481,43693,1,0.0,9.0,41,0.74311924,7.97561,8.597445,10.0,3.737669618283368
1303,26209,1,0.0,8.0,6,0.42477876,18.833334,13.297873,13.0,1.9459101490553128
23797,18370,3,0.6666667,6.0,29,0.5744681,16.206896,6.789709,2.0,3.4011973816621555
9056,20345,1,0.0,8.0,22,0.6168831,7.0,14.342857,23.0,3.1354942159291497
193537,18524,2,0.5,23.0,16,0.51724136,7.25,20.061403,25.0,2.833213344056216
22751,20955,1,0.0,,6,0.3398693,25.5,12.225564,7.0,1.9459101490553128
66777,31215,4,0.75,4.0,23,0.59130436,15.0,9.26875,6.0,3.1780538303479458
93079,45447,2,0.5,4.0,9,0.33333334,8.0,17.735294,9.0,2.302585092994046
41995,29744,1,0.0,29.0,8,0.2857143,9.625,25.109375,29.0,2.19722457733622
179249,38689,5,0.8,10.0,9,0.58484846,36.666668,16.443663,9.0,2.302585092994046
166666,37646,5,0.8,10.0,34,0.5691574,18.5,10.982056,7.0,3.555348061489413
142824,5933,1,0.0,22.0,7,0.3888889,20.571428,12.715447,6.0,2.079441541679836
2281,32652,2,0.5,14.0,21,0.6877193,27.142857,12.923218,26.0,3.091042453358316
119925,24185,3,0.6666667,16.0,30,0.7089286,18.666666,12.319188,28.0,3.4339872044851463
140851,18352,1,0.0,,5,0.12903225,12.4,23.592592,30.0,1.791759469228055
43133,21267,1,0.0,9.0,66,0.82165605,14.272727,5.8162394,13.0,4.204692619390966
110315,18963,1,0.0,1.0,30,0.6113744,7.0333333,7.909091,6.0,3.4339872044851463
39455,48239,1,0.0,11.0,21,0.50609756,7.8095236,8.273292,7.0,3.091042453358316
65456,19857,1,0.0,30.0,8,0.5038168,16.375,15.288136,30.0,2.19722457733622
199539,21019,6,0.8333333,9.0,30,0.7927928,14.8,7.1013823,10.0,3.4339872044851463
61926,2295,2,0.5,30.0,14,0.59934855,21.928572,13.607142,6.0,2.70805020110221
13689,29662,2,0.5,29.0,5,0.38297874,9.4,22.567568,29.0,1.791759469228055
74633,8342,1,0.0,,3,0.29850745,22.333334,18.74468,30.0,1.3862943611198906
135536,34126,1,0.0,7.0,14,0.61676645,11.928572,16.352942,8.0,2.70805020110221
110862,31683,2,0.5,17.0,14,0.5656109,15.785714,22.488152,27.0,2.70805020110221
134432,30573,1,0.0,3.0,31,0.6024341,15.903226,11.518201,1.0,3.4657359027997265
159089,31846,2,0.5,0.0,17,0.6545454,3.235294,9.094339,0.0,2.8903717578961645
171727,48795,2,0.5,12.0,6,0.37333333,12.5,15.25,12.0,1.9459101490553128
13332,8571,10,0.9,9.0,16,0.75,9.0,9.175182,4.0,2.833213344056216
4000,28800,1,0.0,7.0,42,0.46745563,4.0238094,8.333333,15.0,3.7612001156935615
70383,42557,1,0.0,8.0,16,0.65925926,8.4375,12.598361,6.0,2.833213344056216
12165,15392,1,0.0,7.0,40,0.60367894,14.95,4.838488,1.0,3.713572066704308
50237,40199,1,0.0,4.0,87,0.70907193,11.022988,4.6726694,2.0,4.477336814478207
59767,15424,1,0.0,30.0,5,0.05357143,11.2,25.408163,30.0,1.791759469228055
177912,31506,4,0.75,30.0,24,0.63975155,13.416667,11.48254,6.0,3.218875824868201
41808,31453,11,0.90909094,7.0,17,0.6975945,17.117647,14.430657,7.0,2.8903717578961645
77960,19966,3,0.6666667,4.0,26,0.34745762,4.5384617,10.663636,4.0,3.295836866004329
173666,15028,1,0.0,,14,0.72571427,12.5,13.925,5.0,2.70805020110221
6819,8985,1,0.0,1.0,26,0.47161573,8.807693,14.665178,1.0,3.295836866004329
172076,8528,4,0.75,8.0,13,0.49610388,29.615385,15.513661,30.0,2.639057329615259
21283,39911,2,0.5,6.0,99,0.73355263,6.141414,3.1062396,4.0,4.605170185988092
64637,12409,1,0.0,4.0,45,0.87236285,21.066668,7.445629,3.0,3.828641396489095
119167,7051,1,0.0,5.0,37,0.5877193,12.324325,8.86036,1.0,3.6375861597263857
31134,45946,5,0.8,15.0,37,0.74723756,19.567568,10.226441,7.0,3.6375861597263857
49970,37792,1,0.0,28.0,14,0.3969072,27.714285,22.122223,30.0,2.70805020110221
79901,12779,1,0.0,12.0,5,0.40425533,9.4,13.473684,20.0,1.791759469228055
141122,6679,2,0.5,17.0,26,0.68582374,20.076923,9.244,7.0,3.295836866004329
164889,17731,1,0.0,6.0,27,0.47738692,7.3703704,12.082902,13.0,3.332204510175204
149239,28199,2,0.5,30.0,10,0.2982456,11.4,19.833334,14.0,2.3978952727983707
185453,46703,1,0.0,13.0,17,0.5720165,14.294118,17.693966,7.0,2.8903717578961645
87230,4595,1,0.0,30.0,10,0.45833334,9.6,19.183908,30.0,2.3978952727983707
19903,8047,5,0.8,6.0,26,0.60679615,7.923077,12.59799,15.0,3.295836866004329
1109,41658,1,0.0,11.0,38,0.7084548,9.026316,9.480597,4.0,3.6635616461296463
59721,34991,8,0.875,16.0,12,0.7398119,26.583334,20.63729,16.0,2.5649493574615367
205076,22922,1,0.0,14.0,9,0.54347825,20.444445,11.714286,9.0,2.302585092994046
170140,9065,1,0.0,10.0,7,0.5,20.0,16.958677,30.0,2.079441541679836
88106,49215,2,0.5,3.0,43,0.69937694,14.930233,8.257912,5.0,3.784189633918261
194613,47087,1,0.0,13.0,14,0.4949495,7.071429,11.363636,8.0,2.70805020110221
12759,3376,1,0.0,11.0,49,0.7936803,10.979591,7.756705,5.0,3.912023005428146
182389,22419,1,0.0,30.0,6,0.45,10.0,21.309092,20.0,1.9459101490553128
37142,38154,1,0.0,4.0,95,0.7674004,17.694736,3.8741722,0.0,4.564348191467836
9776,8016,1,0.0,22.0,16,0.7226027,18.25,11.688172,6.0,2.833213344056216
152119,26412,1,0.0,21.0,16,0.3073593,14.4375,11.40724,21.0,2.833213344056216
190923,44234,11,0.90909094,5.0,43,0.78846157,26.60465,7.9176264,2.0,3.784189633918261
6220,14651,1,0.0,14.0,5,0.5223214,44.8,10.777108,14.0,1.791759469228055
20813,45123,1,0.0,7.0,29,0.519084,13.551724,8.079082,5.0,3.4011973816621555
7219,49588,1,0.0,20.0,15,0.41717792,10.866667,16.4586,21.0,2.772588722239781
26449,46229,2,0.5,23.0,18,0.45054945,10.111111,18.930635,8.0,2.9444389791664403
67002,48204,1,0.0,6.0,27,0.45,5.185185,5.3308825,30.0,3.332204510175204
45168,47631,1,0.0,3.0,9,0.3375,8.888889,7.942029,6.0,2.302585092994046
90378,37767,1,0.0,7.0,14,0.41791046,9.571428,8.265625,5.0,2.70805020110221
95026,44926,2,0.5,27.0,4,0.28,6.25,19.88889,27.0,1.6094379124341005
80623,27978,1,0.0,7.0,56,0.46280992,6.482143,6.5661974,4.0,4.04305126783455
42740,22832,1,0.0,30.0,14,0.33082706,19.0,19.471075,19.0,2.70805020110221
32538,7400,1,0.0,30.0,5,0.21621622,14.8,28.333334,30.0,1.791759469228055
30776,6287,1,0.0,6.0,48,0.71254355,11.958333,8.888689,6.0,3.8918202981106265
154465,22260,1,0.0,4.0,42,0.5943953,16.142857,9.347305,6.0,3.7612001156935615
165310,37886,1,0.0,30.0,16,0.3275862,3.625,19.518518,9.0,2.833213344056216
146532,11005,1,0.0,3.0,34,0.63109046,12.676471,11.745721,5.0,3.555348061489413
76963,42606,3,0.6666667,1.0,8,0.34146342,5.125,17.487179,7.0,2.19722457733622
61335,21506,1,0.0,5.0,4,0.27027026,18.5,15.530612,30.0,1.6094379124341005
186149,21903,4,0.75,5.0,16,0.62827224,11.9375,20.906076,30.0,2.833213344056216
132934,17514,1,0.0,8.0,19,0.42152467,11.736842,11.322727,4.0,2.995732273553991
125947,23965,1,0.0,12.0,25,0.50143266,13.96,11.973372,16.0,3.258096538021482
59041,1076,4,0.75,7.0,48,0.7050611,11.9375,8.104056,21.0,3.8918202981106265
40375,43295,4,0.75,30.0,5,0.26923078,10.4,14.377778,30.0,1.791759469228055
55228,2180,1,0.0,13.0,24,0.7106599,16.416666,12.155673,4.0,3.218875824868201
88875,42585,1,0.0,11.0,13,0.14285715,4.8461537,14.24,30.0,2.639057329615259
151151,38313,4,0.75,9.0,4,0.4722222,18.0,18.054546,9.0,1.6094379124341005
167511,27086,7,0.85714287,12.0,12,0.7525773,8.083333,8.516483,12.0,2.5649493574615367
32471,43352,1,0.0,30.0,16,0.4680851,14.6875,13.615764,8.0,2.833213344056216
103583,47121,1,0.0,30.0,18,0.43661973,7.888889,14.015625,7.0,2.9444389791664403
140578,27086,1,0.0,22.0,50,0.7785548,17.16,7.8162293,7.0,3.9318256327243257
174294,16920,1,0.0,,12,0.42465752,6.0833335,10.955882,4.0,2.5649493574615367
98274,46206,1,0.0,11.0,40,0.70023984,10.425,9.263547,8.0,3.713572066704308
188815,7963,1,0.0,30.0,6,0.25316456,13.166667,25.311476,30.0,1.9459101490553128
53526,40761,11,0.90909094,4.0,66,0.8460576,24.212122,5.39898,4.0,4.204692619390966
33106,18370,2,0.5,4.0,43,0.80085653,10.860465,8.197369,18.0,3.784189633918261
206099,40604,1,0.0,28.0,14,0.62608695,8.214286,20.582523,20.0,2.70805020110221
91623,19613,2,0.5,12.0,22,0.54299754,18.5,15.328359,12.0,3.1354942159291497
30719,29112,1,0.0,9.0,5,0.14285715,12.6,17.884615,9.0,1.791759469228055
137934,46766,1,0.0,8.0,4,0.32941177,21.25,8.098361,8.0,1.6094379124341005
115781,27925,3,0.6666667,6.0,62,0.7471042,8.354838,6.231969,4.0,4.143134726391533
98793,141,1,0.0,2.0,46,0.67733335,8.152174,7.678571,14.0,3.8501476017100575
6248,196,1,0.0,8.0,29,0.35766423,9.448276,6.973881,8.0,3.4011973816621555
148998,27477,1,0.0,30.0,3,0.2777778,6.0,30.0,30.0,1.3862943611198906
146888,35221,1,0.0,,3,0.15,6.6666665,19.714285,30.0,1.3862943611198906
31478,42648,1,0.0,13.0,18,0.6139818,18.277779,10.847619,20.0,2.9444389791664403
199535,2180,2,0.5,8.0,35,0.50333333,17.142857,9.914821,8.0,3.58351893845611
61946,34190,2,0.5,6.0,26,0.63846153,10.0,10.422132,4.0,3.295836866004329
166569,24518,1,0.0,3.0,4,0.08888889,11.25,3.78125,3.0,1.6094379124341005
170517,6238,1,0.0,9.0,11,0.66210043,19.90909,24.97537,30.0,2.4849066497880004
171545,37731,2,0.5,11.0,5,0.38356164,14.6,12.0,6.0,1.791759469228055
138041,24964,2,0.5,7.0,34,0.7624021,11.264706,8.981234,5.0,3.555348061489413
206187,24964,3,0.6666667,7.0,34,0.74712646,7.6764708,9.791339,14.0,3.555348061489413
1499,23418,1,0.0,30.0,4,0.45,10.0,22.030304,22.0,1.6094379124341005
106777,46164,1,0.0,10.0,9,0.62931037,12.888889,15.419047,14.0,2.302585092994046
127177,37559,1,0.0,22.0,9,0.19178082,8.111111,20.355932,30.0,2.302585092994046
141889,46676,1,0.0,13.0,13,0.39215687,7.8461537,20.097826,13.0,2.639057329615259
150909,15829,1,0.0,,20,0.29310346,5.8,13.2523365,2.0,3.044522437723423
36738,15599,1,0.0,9.0,16,0.54471546,15.375,21.78355,21.0,2.833213344056216
84597,48745,1,0.0,,5,0.16666667,18.0,14.2615385,16.0,1.791759469228055
177930,13475,1,0.0,8.0,22,0.64285713,22.90909,7.075051,7.0,3.1354942159291497
55215,20158,11,0.90909094,30.0,26,0.7042683,12.615385,15.20743,30.0,3.295836866004329
166255,651,1,0.0,9.0,21,0.36969697,15.714286,14.2875,29.0,3.091042453358316
47659,42620,1,0.0,8.0,8,0.17910448,8.375,13.621212,12.0,2.19722457733622
197060,21334,1,0.0,26.0,25,0.4978166,9.16,13.20548,7.0,3.258096538021482
177146,6141,1,0.0,23.0,28,0.7659208,20.75,12.435315,8.0,3.367295829986474
135517,8309,1,0.0,3.0,22,0.40331492,8.227273,7.730994,5.0,3.1354942159291497
49566,9598,5,0.8,6.0,35,0.5701754,19.542856,8.896025,20.0,3.58351893845611
135490,25588,2,0.5,6.0,80,0.78145695,13.2125,4.619732,4.0,4.394449154672439
158794,37145,1,0.0,6.0,21,0.5720721,21.142857,11.438389,9.0,3.091042453358316
122255,37147,3,0.6666667,30.0,4,0.30985916,17.75,22.2,30.0,1.6094379124341005
15125,16759,2,0.5,27.0,13,0.5413223,18.615385,14.416667,6.0,2.639057329615259
47330,43789,1,0.0,11.0,18,0.59375,12.444445,18.524271,21.0,2.9444389791664403
66881,22276,1,0.0,0.0,72,0.5846154,10.833333,4.9101562,4.0,4.290459441148391
67585,12409,1,0.0,30.0,10,0.3653846,10.4,20.861702,30.0,2.3978952727983707
161950,31066,1,0.0,,7,0.14925373,9.571428,21.09375,30.0,2.079441541679836
198486,26790,1,0.0,7.0,14,0.27152318,10.785714,10.029411,8.0,2.70805020110221
53862,17789,10,0.9,6.0,50,0.6691617,13.36,7.960606,6.0,3.9318256327243257
91913,27096,2,0.5,7.0,5,0.35135135,14.8,9.633333,15.0,1.791759469228055
130736,8174,1,0.0,4.0,36,0.521978,10.111111,9.345506,8.0,3.610917912644224
121397,45364,1,0.0,28.0,27,0.4861111,10.666667,11.688644,3.0,3.332204510175204
137323,13575,8,0.875,25.0,18,0.7710843,4.611111,18.41772,28.0,2.9444389791664403
31935,9536,1,0.0,9.0,48,0.6267943,13.0625,5.10311,7.0,3.8918202981106265
136597,3382,1,0.0,4.0,24,0.82067853,25.791666,8.563973,9.0,3.218875824868201
71716,31663,1,0.0,5.0,8,0.15151516,4.125,13.133333,5.0,2.19722457733622
50018,18364,2,0.5,21.0,25,0.5994475,14.48,13.862974,5.0,3.258096538021482
196710,264,14,0.9285714,7.0,72,0.71283996,21.958334,5.8138194,7.0,4.290459441148391
206051,40426,1,0.0,6.0,37,0.6418605,11.621622,6.735437,4.0,3.6375861597263857
104688,21137,1,0.0,14.0,46,0.5166375,12.413043,6.231598,2.0,3.8501476017100575
36272,44233,4,0.75,8.0,52,0.69453377,5.980769,5.1419144,14.0,3.970291913552122
24395,5025,1,0.0,5.0,38,0.625,9.473684,10.05571,9.0,3.6635616461296463
150629,4781,1,0.0,2.0,32,0.7248677,17.71875,12.551282,7.0,3.49650756146648
179084,21009,1,0.0,2.0,64,0.60585886,11.734375,6.4459457,15.0,4.174387269895637
60785,27701,5,0.8,21.0,18,0.7446808,13.055555,9.406114,21.0,2.9444389791664403
65397,20995,2,0.5,13.0,19,0.4787234,9.894737,10.178771,3.0,2.995732273553991
80057,39409,1,0.0,7.0,28,0.6,26.428572,12.606742,24.0,3.367295829986474
202819,20520,1,0.0,,4,0.2580645,15.5,26.666666,20.0,1.6094379124341005
111789,2135,1,0.0,7.0,57,0.767313,19.0,6.735376,10.0,4.060443010546419
168818,24940,1,0.0,1.0,36,0.7119741,8.583333,8.578595,4.0,3.610917912644224
30714,15649,1,0.0,21.0,31,0.407767,6.645161,9.216749,28.0,3.4657359027997265
79056,45664,1,0.0,,5,0.28395063,48.6,10.223602,14.0,1.791759469228055
156729,36773,2,0.5,18.0,58,0.61421317,6.793103,6.65,3.0,4.07753744390572
124810,38544,2,0.5,30.0,7,0.5,13.428572,24.206896,30.0,2.079441541679836
97054,37307,1,0.0,7.0,28,0.5968992,9.214286,13.609054,15.0,3.367295829986474
117022,10518,2,0.5,1.0,10,0.3139535,17.2,9.176471,1.0,2.3978952727983707
101296,44129,4,0.75,30.0,13,0.5027027,14.230769,20.047337,11.0,2.639057329615259
15778,13263,2,0.5,6.0,26,0.42007434,10.346154,12.267176,9.0,3.295836866004329
32093,8424,10,0.9,6.0,42,0.75222224,21.428572,8.553409,9.0,3.7612001156935615
184606,38189,1,0.0,6.0,65,0.8038943,11.061539,6.2033896,8.0,4.189654742026425
77602,36606,6,0.8333333,20.0,9,0.47619048,4.6666665,23.055555,20.0,2.302585092994046
72249,21376,1,0.0,30.0,33,0.6919831,7.181818,9.90991,19.0,3.5263605246161616
48409,35594,4,0.75,25.0,18,0.53061223,16.333334,11.075,25.0,2.9444389791664403
51118,3546,1,0.0,7.0,32,0.72384936,22.40625,9.435898,2.0,3.49650756146648
100876,39190,1,0.0,5.0,26,0.54330707,4.8846154,9.243902,7.0,3.295836866004329
56720,8478,1,0.0,3.0,17,0.6059113,11.941176,5.8315215,9.0,2.8903717578961645
73726,32478,1,0.0,29.0,15,0.15492958,4.733333,15.970589,30.0,2.772588722239781
9667,31506,4,0.75,2.0,99,0.66307276,7.4949493,4.2796726,2.0,4.605170185988092
122790,6873,2,0.5,6.0,33,0.6636225,19.90909,10.779343,7.0,3.5263605246161616
162741,958,1,0.0,12.0,51,0.6085627,12.823529,7.151938,6.0,3.951243718581428
157498,26300,10,0.9,6.0,56,0.6379648,9.125,6.928571,6.0,4.04305126783455
67077,26976,1,0.0,30.0,7,0.15454546,15.714286,26.968422,30.0,2.079441541679836
118629,10621,1,0.0,30.0,16,0.5724138,18.125,23.434458,26.0,2.833213344056216
90317,21137,9,0.8888889,27.0,18,0.5445026,10.611111,11.192307,27.0,2.9444389791664403
141354,6656,11,0.90909094,4.0,53,0.7434135,16.471699,7.0396733,9.0,3.9889840465642745
143975,35469,1,0.0,12.0,20,0.6077348,9.05,13.994286,9.0,3.044522437723423
135873,18370,1,0.0,30.0,6,0.32352942,5.6666665,17.931034,30.0,1.9459101490553128
143793,14378,3,0.6666667,1.0,78,0.78531855,9.256411,3.8359046,1.0,4.3694478524670215
205606,21938,5,0.8,4.0,10,0.49197862,18.7,4.7098765,3.0,2.3978952727983707
205237,42372,15,0.93333334,1.0,99,0.7754552,14.979798,1.5345181,0.0,4.605170185988092
57071,38288,1,0.0,3.0,48,0.75645757,11.291667,7.613333,1.0,3.8918202981106265
123763,17872,3,0.6666667,2.0,40,0.7433155,14.025,7.047882,8.0,3.713572066704308
184098,17038,1,0.0,14.0,14,0.50364965,9.785714,16.384615,5.0,2.70805020110221
